bloque,n_acumulado,accuracy,f1_macro,f1_weighted,mean_abs_spd,mean_abs_eod,mean_di,mean_disparity
0,2417,0.7327265204799338,0.732588051374377,0.7323337717441725,0.15810754366864554,0.01924257442191324,1.0525639174961376,0.044247762021488064
1,4834,0.7085229623500207,0.7083152416083053,0.7080286191895041,0.048862257777540385,0.09358766999074697,1.0049050205858445,0.0
2,7251,0.7146600468900841,0.714556655997873,0.714308667698439,0.08574637592841372,0.05769041720575219,1.01513310785881,0.0
3,9668,0.718349193214729,0.7181622435960482,0.717860421320106,0.10744950136886688,0.03458026377439932,1.0239854293795387,0.004437677412608096
4,12085,0.7194869673148532,0.7193772120334951,0.7190837659046759,0.1111095956158292,0.0304453365741012,1.025671363149084,0.006733442572083581
5,14502,0.7174872431388774,0.7173555772444451,0.7170384012559402,0.11425039463574971,0.025767586143432664,1.0272028757805345,0.008783361462910005
6,16919,0.720669070276021,0.720497649234297,0.7201773087195718,0.11450872955866004,0.02526123599560781,1.0273379721536784,0.008967612659709606
7,19336,0.7200558543649151,0.7198896518110607,0.719555835216695,0.1123214994584707,0.026776758724717242,1.0263276321228878,0.007689572767653058
8,21753,0.7192111432905806,0.7190065298724471,0.7186436634869666,0.10899297439725303,0.029795305714681974,1.0248353331444506,0.005754166748832455
9,24170,0.7184112536201903,0.7181972898099895,0.7178297603822571,0.10836698130492603,0.02943939660433359,1.0245500964000134,0.005367110606489385
10,26587,0.7184714334073043,0.7182693850334806,0.7179189219131541,0.11269077458521115,0.024844517352884732,1.026531055753225,0.007982586765783848
11,29004,0.7180733691904565,0.7178327348212283,0.717465675075015,0.10982008366201368,0.026617545929626507,1.0252249237820008,0.006287973502345584
12,31421,0.7174819388307183,0.7172168669615817,0.7168440579813927,0.10882741214503569,0.02549548949998154,1.0247842528828839,0.0057073901389150805
13,33838,0.7178024705951889,0.7175320416450699,0.717154422614436,0.10940806808160711,0.024442830305229424,1.025067101209582,0.006104221802480159
14,36255,0.7175286167425182,0.7172510151852081,0.7168622263844329,0.10894575381538876,0.0252900190273887,1.0248811725652072,0.005875876444141578
15,38672,0.7166683905668184,0.7163902808710861,0.7159929813057544,0.10605670334160452,0.027016328516188848,1.0235751997915108,0.004081763555546328
16,41089,0.717223587821558,0.7169582735552289,0.7165674728115818,0.1065761233603919,0.026829529969308263,1.0237943676206145,0.004375438596841946
17,43506,0.7173263457913851,0.7170852638389497,0.7166980140885809,0.10800208642210221,0.024780730540870044,1.0244275956656244,0.005239047946289044
18,45923,0.717548940617991,0.7173118303217454,0.7169269272167874,0.10987821575303969,0.022785392601400556,1.0252901922664375,0.006409451277505815
19,48336,0.717250082754055,0.7170157272575554,0.7166255278830816,0.11109990472158704,0.021790780315789127,1.025872708403916,0.00719749385428764
