Modelo,n,Accuracy,F1_macro,F1_weighted,F1_binary,mean_disparity,max_disparity,mean_abs_spd,max_abs_spd,mean_abs_eod,max_abs_eod,mean_di,min_di
LAMDA clásico,6028,0.76542800265428,0.7127207696917364,0.7744915237369172,0.5896691816598956,0.07799160939203265,0.07799160939203265,0.18173289781881147,0.1817328978188115,0.07963345469747829,0.1011457654470409,1.124920428995606,0.5237989961916343
