Modelo,n,Accuracy,F1_macro,F1_weighted,F1_binary,mean_disparity,max_disparity,mean_abs_spd,max_abs_spd,mean_abs_eod,max_abs_eod,mean_di,min_di,mean_spd_multiclass,max_spd_multiclass,mean_meo,max_meo
LAMDA clásico,6297,0.2871208511989836,0.2706582319661071,0.29353981170664956,,0.0,0.0,0.02796456735931416,0.054235514803684756,0.031205099568726975,0.05049247237466509,1.0200230672485213,0.6905003257011283,0.02796456735931416,0.02796456735931416,0.05317065583750284,0.05317065583750284
