Modelo,n,Accuracy,F1_macro,F1_weighted,F1_binary,mean_disparity,max_disparity,mean_abs_spd,max_abs_spd,mean_abs_eod,max_abs_eod,mean_di,min_di,mean_spd_multiclass,max_spd_multiclass,mean_meo,max_meo
LAMDA clásico,130,0.5076923076923077,0.47205800374240603,0.5034013505109278,,0.01772486772486774,0.01772486772486774,0.07460317460317462,0.11190476190476195,0.11757170704539126,0.1825396825396826,1.029535825462599,0.7080745341614906,0.07460317460317462,0.07460317460317462,0.13208616780045354,0.13208616780045354
Fair-GAD,130,0.5076923076923077,0.47205800374240603,0.5034013505109278,,0.01772486772486774,0.01772486772486774,0.07460317460317462,0.11190476190476195,0.11757170704539126,0.1825396825396826,1.029535825462599,0.7080745341614906,0.07460317460317462,0.07460317460317462,0.13208616780045354,0.13208616780045354
Fair-MAD,130,0.5076923076923077,0.47205800374240603,0.5034013505109278,,0.01772486772486774,0.01772486772486774,0.07460317460317462,0.11190476190476195,0.11757170704539126,0.1825396825396826,1.029535825462599,0.7080745341614906,0.07460317460317462,0.07460317460317462,0.13208616780045354,0.13208616780045354
