Modelo,n,Accuracy,F1_macro,F1_weighted,F1_binary,mean_disparity,max_disparity,mean_abs_spd,max_abs_spd,mean_abs_eod,max_abs_eod,mean_di,min_di
LAMDA clásico,12084,0.7282356835484939,0.7281806134455108,0.7279955522854861,0.7320496083550914,0.055925026611382676,0.055925026611382676,0.17239774222476245,0.17239774222476245,0.03439995117446215,0.041672531838854554,1.062453053299465,0.6851551903343382
