Modelo,n,Accuracy,F1_macro,F1_weighted,F1_binary,mean_disparity,max_disparity,mean_abs_spd,max_abs_spd,mean_abs_eod,max_abs_eod,mean_di,min_di,mean_spd_multiclass,max_spd_multiclass,mean_meo,max_meo
LAMDA clásico,399,0.556390977443609,0.5529716365673284,0.5531129516833212,,0.1230158554522971,0.1230158554522971,0.25363083572038797,0.38044625358058193,0.12638228962545386,0.32755691471287807,1.6068865832472168,0.2234189875365441,0.25363083572038797,0.25363083572038797,0.2864699206135745,0.2864699206135745
